H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202601,三次調整力1,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20260101B01,募集量（TSO別）[MW],0,140,0,0,71,0,0,68,178,457
20260101B01,応札量合計（電源属地別）[MW],234,380,311.37,0,81,994.2,467.91,86,476,3030.48
20260101B01,落札量合計（電源属地別）[MW],11,369,99,0,81,304.416,175.556,50,58,1147.972
20260101B01,応札件数（電源属地別）[件],3,2,5,0,1,5,8,5,5,34
20260101B01,落札件数（電源属地別）[件],2,2,4,0,1,5,7,4,3,28
20260101B01,最高落札価格（電源属地別）[円/kW・30分],4.82,2.75,1.2,0,0.65,9.65,0.85,7.05,1.12,9.65
20260101B01,最低落札価格（電源属地別）[円/kW・30分],4.5,2.75,1.12,0,0.65,0.36,0.36,0.45,0.36,0.36
20260101B01,平均落札価格（電源属地別）[円/kW・30分],4.79,2.75,1.15,0,0.65,5.35,0.63,1.79,0.79,2.71
20260101B01,最高落札価格（TSO別）[円/kW・30分],4.82,2.75,1.2,0,0.65,9.65,0.36,9.65,9.65,9.65
20260101B01,最低落札価格（TSO別）[円/kW・30分],4.5,2.75,1.12,0,0.65,0.36,0.36,0.45,0.36,0.36
20260101B01,平均落札価格（TSO別）[円/kW・30分],4.79,2.75,1.15,0,0.65,4.84,0.36,4.48,1.08,2.71
20260101B01,落札量合計（TSO別）[MW],11,369,99,0,81,272.486,61.486,76,178,1147.972
20260101B01,（内訳）自エリアからの落札量[MW],11,369,99,0,81,272.486,61.486,50,58,1001.972
20260101B02,募集量（TSO別）[MW],0,187,0,0,71,125,0,66,191,640
20260101B02,応札量合計（電源属地別）[MW],234.9,380,596.19,0,78,994.2,334.071,84,476,3177.361
20260101B02,落札量合計（電源属地別）[MW],10,380,321.909,0,78,304.416,137.345,51,153,1435.67
20260101B02,応札件数（電源属地別）[件],3,2,7,0,1,5,5,5,5,33
20260101B02,落札件数（電源属地別）[件],1,2,5,0,1,5,4,4,3,25
20260101B02,最高落札価格（電源属地別）[円/kW・30分],4.5,2.76,2.08,0,0.77,10.34,1.14,7.3,1.28,10.34
20260101B02,最低落札価格（電源属地別）[円/kW・30分],4.5,2.76,1.07,0,0.77,0.36,0.36,0.5,0.36,0.36
20260101B02,平均落札価格（電源属地別）[円/kW・30分],4.5,2.76,1.86,0,0.77,5.77,0.92,1.73,0.56,2.65
20260101B02,最高落札価格（TSO別）[円/kW・30分],4.5,2.76,2.08,0,0.77,10.34,1.14,10.34,10.34,10.34
20260101B02,最低落札価格（TSO別）[円/kW・30分],4.5,2.76,1.07,0,0.77,0.36,0.36,0.5,0.36,0.36
20260101B02,平均落札価格（TSO別）[円/kW・30分],4.5,2.76,1.86,0,0.77,5.21,0.86,4.41,1.15,2.65
20260101B02,落札量合計（TSO別）[MW],10,380,321.909,0,78,271.456,109.305,74,191,1435.67
20260101B02,（内訳）自エリアからの落札量[MW],10,380,321.909,0,78,271.456,109.305,51,153,1374.67
20260101B03,募集量（TSO別）[MW],0,293,122,17,131,372,308,95,234,1572
20260101B03,応札量合計（電源属地別）[MW],248.69,640,1332.924,0,155,1184.7,334.071,154,509,4558.385
20260101B03,落札量合計（電源属地別）[MW],43.7,640,331,0,155,456.808,288.21,154,307,2375.718
20260101B03,応札件数（電源属地別）[件],5,3,12,0,2,6,5,4,4,41
20260101B03,落札件数（電源属地別）[件],2,3,3,0,2,5,5,4,3,27
20260101B03,最高落札価格（電源属地別）[円/kW・30分],11.58,2.73,0.9,0,0.38,10.94,1.15,7.64,0.36,11.58
20260101B03,最低落札価格（電源属地別）[円/kW・30分],4.49,1.54,0.37,0,0.35,0.83,0.36,0.36,0.36,0.35
20260101B03,平均落札価格（電源属地別）[円/kW・30分],6.55,2.25,0.81,0,0.37,4.62,0.78,1.66,0.36,2
20260101B03,最高落札価格（TSO別）[円/kW・30分],11.58,2.73,0.9,0,0.38,10.94,2.51,7.64,0.36,11.58
20260101B03,最低落札価格（TSO別）[円/kW・30分],4.49,1.54,0.37,0,0.35,0.36,0.36,0.35,0.36,0.35
20260101B03,平均落札価格（TSO別）[円/kW・30分],6.55,2.25,0.81,0,0.37,4.46,0.76,1.85,0.36,2
20260101B03,落札量合計（TSO別）[MW],43.7,640,331,0,131,473.287,314.731,135,307,2375.718
20260101B03,（内訳）自エリアからの落札量[MW],43.7,640,331,0,131,451.732,288.21,108,307,2300.642
20260101B04,募集量（TSO別）[MW],58,63,467,127,238,527,361,236,262,2339
20260101B04,応札量合計（電源属地別）[MW],239.24,260,1006.871,0,238,1184.7,283.266,289,509,4010.077
20260101B04,落札量合計（電源属地別）[MW],58,260,317,0,238,598.15,236.85,289,294,2291
20260101B04,応札件数（電源属地別）[件],5,1,10,0,2,6,5,3,4,36
20260101B04,落札件数（電源属地別）[件],5,1,4,0,2,5,5,3,3,28
20260101B04,最高落札価格（電源属地別）[円/kW・30分],19.51,2.01,0.51,0,0.35,11.33,0.39,13.13,0.36,19.51
20260101B04,最低落札価格（電源属地別）[円/kW・30分],3.96,2.01,0.34,0,0.35,0.36,0.36,0.36,0.36,0.34
20260101B04,平均落札価格（電源属地別）[円/kW・30分],8.67,2.01,0.4,0,0.35,3.38,0.37,1.46,0.36,1.69
20260101B04,最高落札価格（TSO別）[円/kW・30分],19.51,2.01,2.01,0,0.35,11.33,11.33,13.13,0.36,19.51
20260101B04,最低落札価格（TSO別）[円/kW・30分],3.96,2.01,0.34,0,0.35,0.36,0.36,0.36,0.36,0.34
20260101B04,平均落札価格（TSO別）[円/kW・30分],8.67,2.01,0.92,0,0.35,3.34,1.01,1.71,0.36,1.69
20260101B04,落札量合計（TSO別）[MW],58,110,467,0,238,527,361,236,294,2291
20260101B04,（内訳）自エリアからの落札量[MW],58,110,317,0,238,513.664,214.514,221,294,1966.178
20260101B05,募集量（TSO別）[MW],26,0,154,130,195,284,222,248,354,1613
20260101B05,応札量合計（電源属地別）[MW],233.25,260,141.7,0,204,1184.7,283.266,296,509,3111.916
20260101B05,落札量合計（電源属地別）[MW],40,260,0,0,204,366.713,198.287,215,319,1603
20260101B05,応札件数（電源属地別）[件],3,1,2,0,2,6,5,3,4,26
20260101B05,落札件数（電源属地別）[件],2,1,0,0,2,5,5,3,4,22
20260101B05,最高落札価格（電源属地別）[円/kW・30分],5.11,1.82,0,0,0.35,11.33,0.36,11.01,0.96,11.33
20260101B05,最低落札価格（電源属地別）[円/kW・30分],4.07,1.82,0,0,0.35,0.36,0.36,0.36,0.36,0.35
20260101B05,平均落札価格（電源属地別）[円/kW・30分],5.08,1.82,0,0,0.35,5.16,0.36,1.67,0.38,1.99
20260101B05,最高落札価格（TSO別）[円/kW・30分],5.11,1.82,1.82,0,0.35,11.33,0.55,11.01,0.96,11.33
20260101B05,最低落札価格（TSO別）[円/kW・30分],4.07,1.82,1.82,0,0.35,0.35,0.36,0.36,0.36,0.35
20260101B05,平均落札価格（TSO別）[円/kW・30分],5.08,1.82,1.82,0,0.35,6.51,0.41,1.51,0.38,1.99
20260101B05,落札量合計（TSO別）[MW],40,106,154,0,195,284,222,248,354,1603
20260101B05,（内訳）自エリアからの落札量[MW],40,106,0,0,195,275,163.287,215,319,1313.287
20260101B06,募集量（TSO別）[MW],0,399,386,85,140,433,240,152,195,2030
20260101B06,応札量合計（電源属地別）[MW],235.99,831.5,1278.693,451.5,143,1184.7,334.071,215,509,5183.454
20260101B06,落札量合計（電源属地別）[MW],31,830,249,85,143,421.732,288.21,215,257,2519.942
20260101B06,応札件数（電源属地別）[件],4,5,11,2,1,6,5,5,4,43
20260101B06,落札件数（電源属地別）[件],1,4,3,1,1,5,5,5,3,28
20260101B06,最高落札価格（電源属地別）[円/kW・30分],3.91,3.03,0.9,1.89,0.77,9.35,0.91,6.95,0.36,9.35
20260101B06,最低落札価格（電源属地別）[円/kW・30分],3.91,1.72,0.51,1.89,0.77,0.57,0.36,0.36,0.36,0.36
20260101B06,平均落札価格（電源属地別）[円/kW・30分],3.91,2.45,0.73,1.89,0.77,4.03,0.65,1.15,0.36,1.92
20260101B06,最高落札価格（TSO別）[円/kW・30分],3.91,3.03,3.03,1.89,0.77,9.35,0.91,6.95,0.36,9.35
20260101B06,最低落札価格（TSO別）[円/kW・30分],3.91,1.72,0.51,1.89,0.77,0.36,0.36,0.36,0.36,0.36
20260101B06,平均落札価格（TSO別）[円/kW・30分],3.91,2.33,1.55,1.89,0.77,3.8,0.66,1.31,0.36,1.92
20260101B06,落札量合計（TSO別）[MW],31,692,387,85,140,448.287,292.655,187,257,2519.942
20260101B06,（内訳）自エリアからの落札量[MW],31,692,249,85,140,365.732,267.655,156,257,2243.387
20260101B07,募集量（TSO別）[MW],0,243,148,82,112,368,281,93,220,1547
20260101B07,応札量合計（電源属地別）[MW],235.99,380,1764.157,891.826,124,1184.7,334.071,112,550,5576.744
20260101B07,落札量合計（電源属地別）[MW],31,380,924.003,459,124,387.736,272.632,112,177.632,2868.003
20260101B07,応札件数（電源属地別）[件],4,2,18,5,1,6,5,6,6,53
20260101B07,落札件数（電源属地別）[件],1,2,10,4,1,5,5,6,4,38
20260101B07,最高落札価格（電源属地別）[円/kW・30分],3.17,2.82,5.26,3.02,1.39,8.4,2.17,6.61,1.59,8.4
20260101B07,最低落札価格（電源属地別）[円/kW・30分],3.17,2.82,0.75,2.67,1.39,0.78,0.7,0.36,0.36,0.36
20260101B07,平均落札価格（電源属地別）[円/kW・30分],3.17,2.82,2.38,2.79,1.39,4.28,1.57,1.44,0.59,2.5
20260101B07,最高落札価格（TSO別）[円/kW・30分],3.17,2.82,5.26,3.02,1.39,8.4,2.47,6.61,6.61,8.4
20260101B07,最低落札価格（TSO別）[円/kW・30分],3.17,2.82,0.75,2.67,1.39,0.78,0.7,0.36,0.36,0.36
20260101B07,平均落札価格（TSO別）[円/kW・30分],3.17,2.82,2.38,2.79,1.39,4.38,1.58,0.94,1.01,2.5
20260101B07,落札量合計（TSO別）[MW],31,380,924.003,459,112,368,281,93,220,2868.003
20260101B07,（内訳）自エリアからの落札量[MW],31,380,924.003,459,112,364.023,272.632,83,177.632,2803.29
20260101B08,募集量（TSO別）[MW],0,0,0,19,108,179,146,79,180,711
20260101B08,応札量合計（電源属地別）[MW],239.89,190,858.826,484,125,1184.7,334.071,103,476,3995.487
20260101B08,落札量合計（電源属地別）[MW],32.99,190,673.424,465,125,304.913,168.101,59,150,2168.428
20260101B08,応札件数（電源属地別）[件],5,1,10,5,1,6,5,5,5,43
20260101B08,落札件数（電源属地別）[件],2,1,8,4,1,5,4,4,4,33
20260101B08,最高落札価格（電源属地別）[円/kW・30分],9,3.07,4.93,2.82,0.8,8.95,1.35,6.79,1.24,9
20260101B08,最低落札価格（電源属地別）[円/kW・30分],3.64,3.07,0.78,2.42,0.8,0.36,0.4,0.38,0.36,0.36
20260101B08,平均落札価格（電源属地別）[円/kW・30分],3.96,3.07,2.1,2.58,0.8,5.13,0.95,2.05,0.55,2.47
20260101B08,最高落札価格（TSO別）[円/kW・30分],9,3.07,4.93,2.82,0.8,8.95,1.35,8.95,8.95,9
20260101B08,最低落札価格（TSO別）[円/kW・30分],3.64,3.07,0.78,2.42,0.8,0.36,0.4,0.38,0.36,0.36
20260101B08,平均落札価格（TSO別）[円/kW・30分],3.96,3.07,2.1,2.58,0.8,4.84,0.92,2.67,1.15,2.47
20260101B08,落札量合計（TSO別）[MW],32.99,190,673.424,453.22,108,283.713,154.081,93,180,2168.428
20260101B08,（内訳）自エリアからの落札量[MW],32.99,190,673.424,453.22,108,283.713,154.081,59,150,2104.428
20260102B01,募集量（TSO別）[MW],0,140,0,0,71,0,0,68,178,457
20260102B01,応札量合計（電源属地別）[MW],236,380,66.8,0,81,994.2,334.071,86,476,2654.071
20260102B01,落札量合計（電源属地別）[MW],3,369,0,0,81,304.416,137.345,50,58,1002.761
20260102B01,応札件数（電源属地別）[件],3,2,1,0,1,5,5,5,5,27
20260102B01,落札件数（電源属地別）[件],1,2,0,0,1,5,4,4,3,20
20260102B01,最高落札価格（電源属地別）[円/kW・30分],4.5,2.78,0,0,0.65,9.39,1.08,6.95,1.12,9.39
20260102B01,最低落札価格（電源属地別）[円/kW・30分],4.5,2.78,0,0,0.65,0.36,0.36,0.45,0.36,0.36
20260102B01,平均落札価格（電源属地別）[円/kW・30分],4.5,2.78,0,0,0.65,5.21,0.87,2.54,0.79,2.96
20260102B01,最高落札価格（TSO別）[円/kW・30分],4.5,2.78,0,0,0.65,9.39,0.36,9.39,9.39,9.39
20260102B01,最低落札価格（TSO別）[円/kW・30分],4.5,2.78,0,0,0.65,0.36,0.36,0.45,0.36,0.36
20260102B01,平均落札価格（TSO別）[円/kW・30分],4.5,2.78,0,0,0.65,4.72,0.36,4.88,1.2,2.96
20260102B01,落札量合計（TSO別）[MW],3,369,0,0,81,272.456,23.305,76,178,1002.761
20260102B01,（内訳）自エリアからの落札量[MW],3,369,0,0,81,272.456,23.305,50,58,856.761
20260102B02,募集量（TSO別）[MW],0,187,0,0,71,125,0,66,191,640
20260102B02,応札量合計（電源属地別）[MW],234.9,380,646.634,0,78,994.2,334.071,84,476,3227.805
20260102B02,落札量合計（電源属地別）[MW],10,380,339.608,0,78,304.416,137.345,51,153,1453.369
20260102B02,応札件数（電源属地別）[件],3,2,8,0,1,5,5,5,5,34
20260102B02,落札件数（電源属地別）[件],1,2,6,0,1,5,4,4,4,27
20260102B02,最高落札価格（電源属地別）[円/kW・30分],4.5,2.6,1.71,0,0.77,10.25,1.33,7.27,1.28,10.25
20260102B02,最低落札価格（電源属地別）[円/kW・30分],4.5,2.6,1.26,0,0.77,0.36,0.36,0.53,0.36,0.36
20260102B02,平均落札価格（電源属地別）[円/kW・30分],4.5,2.6,1.61,0,0.77,5.72,1.05,3.41,0.56,2.6
20260102B02,最高落札価格（TSO別）[円/kW・30分],4.5,2.6,1.71,0,0.77,10.25,1.33,10.25,10.25,10.25
20260102B02,最低落札価格（TSO別）[円/kW・30分],4.5,2.6,1.26,0,0.77,0.36,0.36,0.53,0.36,0.36
20260102B02,平均落札価格（TSO別）[円/kW・30分],4.5,2.6,1.61,0,0.77,5.17,0.98,5.54,1.18,2.6
20260102B02,落札量合計（TSO別）[MW],10,380,339.608,0,78,271.456,109.305,74,191,1453.369
20260102B02,（内訳）自エリアからの落札量[MW],10,380,339.608,0,78,271.456,109.305,51,153,1392.369
20260102B03,募集量（TSO別）[MW],0,293,122,17,131,372,308,95,234,1572
20260102B03,応札量合計（電源属地別）[MW],250.69,640,1351.193,0,155,1184.7,334.071,154,509,4578.654
20260102B03,落札量合計（電源属地別）[MW],43.7,640,331,0,155,456.808,288.21,154,307,2375.718
20260102B03,応札件数（電源属地別）[件],5,3,12,0,2,6,5,4,4,41
20260102B03,落札件数（電源属地別）[件],2,3,3,0,2,5,5,4,3,27
20260102B03,最高落札価格（電源属地別）[円/kW・30分],10.41,2.45,0.9,0,0.38,10.64,1.23,7.41,0.36,10.64
20260102B03,最低落札価格（電源属地別）[円/kW・30分],4.49,1.39,0.37,0,0.35,0.83,0.36,0.36,0.36,0.35
20260102B03,平均落札価格（電源属地別）[円/kW・30分],6.21,2.02,0.81,0,0.37,4.51,0.82,1.48,0.36,1.91
20260102B03,最高落札価格（TSO別）[円/kW・30分],10.41,2.45,0.9,0,0.38,10.64,2.51,7.41,0.36,10.64
