H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202508,二次調整力1,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20250801B01,募集量（TSO別）[MW],0,0,387,0,53,0,122,45,0,607
20250801B01,応札量合計（電源属地別）[MW],1,34,85.018,276.488,71,178.405,235.499,84,200,1165.41
20250801B01,落札量合計（電源属地別）[MW],1,27.516,85.018,184.583,71,73.514,122,55,87,706.631
20250801B01,応札件数（電源属地別）[件],1,1,3,5,1,4,7,5,4,31
20250801B01,落札件数（電源属地別）[件],1,1,3,5,1,4,5,5,4,29
20250801B01,最高落札価格（電源属地別）[円/kW・30分],5,4.84,1.85,3.27,1.33,5.6,2.27,5.65,1.16,5.65
20250801B01,最低落札価格（電源属地別）[円/kW・30分],5,4.84,1.74,2.72,1.33,0.36,0.36,0.36,0.36,0.36
20250801B01,平均落札価格（電源属地別）[円/kW・30分],5,4.84,1.77,2.88,1.33,0.79,1.32,2.27,0.93,1.9
20250801B01,最高落札価格（TSO別）[円/kW・30分],5,4.84,1.85,3.27,1.33,5.6,2.27,5.65,1.16,5.65
20250801B01,最低落札価格（TSO別）[円/kW・30分],5,4.84,1.74,2.72,1.33,0.36,0.36,0.36,0.36,0.36
20250801B01,平均落札価格（TSO別）[円/kW・30分],5,4.84,1.77,2.88,1.33,0.79,1.32,2.27,0.93,1.9
20250801B01,落札量合計（TSO別）[MW],1,27.516,85.018,184.583,71,73.514,122,55,87,706.631
20250801B01,（内訳）自エリアからの落札量[MW],1,27.516,85.018,184.583,71,73.514,122,55,87,706.631
20250801B02,募集量（TSO別）[MW],0,0,334,0,64,0,122,60,0,580
20250801B02,応札量合計（電源属地別）[MW],19.7,34,85.424,302.446,71,178.405,235.499,84,197,1207.474
20250801B02,落札量合計（電源属地別）[MW],19.7,27.516,85.424,242.205,71,95.514,122,61,87,811.359
20250801B02,応札件数（電源属地別）[件],2,1,3,5,1,4,7,5,4,32
20250801B02,落札件数（電源属地別）[件],2,1,3,5,1,4,5,5,4,30
20250801B02,最高落札価格（電源属地別）[円/kW・30分],17.19,4.46,1.75,5.03,1.08,5.97,2,5.71,1.11,17.19
20250801B02,最低落札価格（電源属地別）[円/kW・30分],5,4.46,1.64,2.55,1.08,0.36,0.36,0.58,0.36,0.36
20250801B02,平均落札価格（電源属地別）[円/kW・30分],16.57,4.46,1.67,4.32,1.08,2.01,1.21,2.18,0.89,2.79
20250801B02,最高落札価格（TSO別）[円/kW・30分],17.19,4.46,1.75,5.03,1.08,5.97,2,5.71,1.11,17.19
20250801B02,最低落札価格（TSO別）[円/kW・30分],5,4.46,1.64,2.55,1.08,0.36,0.36,0.58,0.36,0.36
20250801B02,平均落札価格（TSO別）[円/kW・30分],16.57,4.46,1.67,4.32,1.08,2.01,1.21,2.18,0.89,2.79
20250801B02,落札量合計（TSO別）[MW],19.7,27.516,85.424,242.205,71,95.514,122,61,87,811.359
20250801B02,（内訳）自エリアからの落札量[MW],19.7,27.516,85.424,242.205,71,95.514,122,61,87,811.359
20250801B03,募集量（TSO別）[MW],0,51,481,0,57,9,67,66,55,786
