H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202508,複合商品,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20250801B01,募集量（TSO別）[MW],67,48,504,0,73,147,231,117,200,1387
20250801B01,応札量合計（電源属地別）[MW],138.74,259.069,220.852,311.92,73,579,460.109,147,207.308,2396.998
20250801B01,落札量合計（電源属地別）[MW],136.75,259.069,90.498,311.92,73,135.494,176.101,101,94.308,1378.14
20250801B01,応札件数（電源属地別）[件],3,2,7,6,1,4,7,6,8,44
20250801B01,落札件数（電源属地別）[件],2,2,6,6,1,4,5,5,8,39
20250801B01,最高落札価格（電源属地別）[円/kW・30分],5.32,16.47,19.51,19.51,1.33,5.6,2.27,5.65,19.51,19.51
20250801B01,最低落札価格（電源属地別）[円/kW・30分],5,4.84,1.74,2.72,1.33,0.36,0.36,0.36,0.36,0.36
20250801B01,平均落札価格（電源属地別）[円/kW・30分],5.31,5.25,2.48,3.02,1.33,2.99,1.56,3.07,2.36,3.31
20250801B01,最高落札価格（TSO別）[円/kW・30分],5.32,16.47,19.51,3.27,1.33,19.51,5.65,5.65,19.51,19.51
20250801B01,最低落札価格（TSO別）[円/kW・30分],4.84,4.84,1.74,2.72,1.33,0.36,0.36,0.36,0.36,0.36
20250801B01,平均落札価格（TSO別）[円/kW・30分],5.24,5.89,3.69,2.88,1.33,2.37,1.82,4.03,2.36,3.31
20250801B01,落札量合計（TSO別）[MW],159.234,100.779,291.48,184.583,73,150.51,207.246,117,94.308,1378.14
20250801B01,（内訳）自エリアからの落札量[MW],136.75,100.779,90.498,184.583,73,73.514,176.081,55,94.308,984.513
20250801B02,募集量（TSO別）[MW],78,51,448,0,87,155,210,101,197,1327
20250801B02,応札量合計（電源属地別）[MW],159.34,259.069,224.796,468.92,87,625.757,461.909,131,204.308,2622.099
20250801B02,落札量合計（電源属地別）[MW],155.45,259.069,90.904,468.92,87,182.251,177.901,103,94.308,1618.803
20250801B02,応札件数（電源属地別）[件],5,2,7,6,1,5,8,6,8,48
20250801B02,落札件数（電源属地別）[件],3,2,6,6,1,5,6,5,8,42
20250801B02,最高落札価格（電源属地別）[円/kW・30分],17.19,16.47,19.51,19.51,1.08,9.53,19.51,5.71,19.51,19.51
20250801B02,最低落札価格（電源属地別）[円/kW・30分],5,4.46,1.64,2.55,1.08,0.36,0.36,0.58,0.36,0.36
20250801B02,平均落札価格（電源属地別）[円/kW・30分],6.67,4.88,2.39,4.4,1.08,4.81,1.6,3.41,2.33,3.96
20250801B02,最高落札価格（TSO別）[円/kW・30分],17.19,16.47,19.51,5.03,19.51,9.53,19.51,5.97,19.51,19.51
20250801B02,最低落札価格（TSO別）[円/kW・30分],4.46,4.46,1.64,2.55,1.08,0.36,0.36,0.36,0.36,0.36
20250801B02,平均落札価格（TSO別）[円/kW・30分],6.39,4.92,2.39,4.34,2.17,4.37,2.28,3.68,2.33,3.96
20250801B02,落札量合計（TSO別）[MW],177.934,236.585,90.904,406.759,110.922,180.51,219.881,101,94.308,1618.803
20250801B02,（内訳）自エリアからの落札量[MW],155.45,236.585,90.904,406.759,87,141.269,177.881,61,94.308,1451.156
20250801B03,募集量（TSO別）[MW],62,141,615,0,137,243,234,166,328,1926
20250801B03,応札量合計（電源属地別）[MW],185.05,259.069,82.348,1.92,137,625.757,461.909,196,250.419,2199.472
20250801B03,落札量合計（電源属地別）[MW],48.3,259.069,82.348,1.92,137,182.251,155.022,196,117.879,1179.789
20250801B03,応札件数（電源属地別）[件],3,2,5,1,1,5,8,6,8,39
20250801B03,落札件数（電源属地別）[件],1,2,5,1,1,5,6,6,6,33
20250801B03,最高落札価格（電源属地別）[円/kW・30分],15.59,16.47,19.51,19.51,1.13,9.53,19.51,5.69,19.51,19.51
20250801B03,最低落札価格（電源属地別）[円/kW・30分],15.59,4.56,1.31,19.51,1.13,0.36,0.36,0.36,0.36,0.36
20250801B03,平均落札価格（電源属地別）[円/kW・30分],15.59,4.98,2.56,19.51,1.13,4.83,1.64,2.24,1.23,3.53
20250801B03,最高落札価格（TSO別）[円/kW・30分],15.59,16.47,19.51,0,1.13,19.51,19.51,5.69,19.51,19.51
20250801B03,最低落札価格（TSO別）[円/kW・30分],4.56,4.56,1.31,0,0.36,0.36,0.36,0.36,0.36,0.36
20250801B03,平均落札価格（TSO別）[円/kW・30分],12.85,5,2.56,0,0.94,5.93,1.92,1.93,2.31,3.53
20250801B03,落札量合計（TSO別）[MW],64.3,243.069,82.348,0,131,112.681,205.972,166,174.419,1179.789
20250801B03,（内訳）自エリアからの落札量[MW],48.3,243.069,82.348,0,98,109.761,155.012,166,117.879,1020.369
20250801B04,募集量（TSO別）[MW],77,413,1255,38,192,453,275,202,575,3480
20250801B04,応札量合計（電源属地別）[MW],188.94,259.069,1338.468,1.92,192,800.907,385.041,232,586.082,3984.427
20250801B04,落札量合計（電源属地別）[MW],186.35,259.069,1057.614,1.92,192,367.493,339.18,221,480.082,3104.708
20250801B04,応札件数（電源属地別）[件],5,2,13,1,2,7,7,6,13,56
20250801B04,落札件数（電源属地別）[件],4,2,12,1,2,6,7,6,11,51
20250801B04,最高落札価格（電源属地別）[円/kW・30分],17.17,16.47,19.5,19.51,2.71,18.56,19.51,9.34,19.51,19.51
20250801B04,最低落札価格（電源属地別）[円/kW・30分],3.59,5.08,0.35,19.51,2.52,1.18,0.36,0.36,0.36,0.35
20250801B04,平均落札価格（電源属地別）[円/kW・30分],7.17,5.48,3.61,19.51,2.66,3.19,1.71,2.47,5.31,3.85
20250801B04,最高落札価格（TSO別）[円/kW・30分],17.17,16.47,19.5,1.32,2.71,19.51,19.51,9.34,19.51,19.51
