H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202606,三次調整力2,48
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20260601B01,募集量（TSO別）[MW],3,0,0,0,0,0,0,16,0,19
20260601B01,応札量合計（電源属地別）[MW],64,19,79.676,0,0,0,0,46,20,228.676
20260601B01,落札量合計（電源属地別）[MW],10,0,0,0,0,0,0,16,0,26
20260601B01,応札件数（電源属地別）[件],2,1,2,0,0,0,0,3,1,9
20260601B01,落札件数（電源属地別）[件],1,0,0,0,0,0,0,1,0,2
20260601B01,最高落札価格（電源属地別）[円/kW・30分],1.01,0,0,0,0,0,0,0.3,0,1.01
20260601B01,最低落札価格（電源属地別）[円/kW・30分],1.01,0,0,0,0,0,0,0.3,0,0.3
20260601B01,平均落札価格（電源属地別）[円/kW・30分],1.01,0,0,0,0,0,0,0.3,0,0.57
20260601B01,最高落札価格（TSO別）[円/kW・30分],1.01,0,0,0,0,0,0,0.3,0,1.01
20260601B01,最低落札価格（TSO別）[円/kW・30分],1.01,0,0,0,0,0,0,0.3,0,0.3
20260601B01,平均落札価格（TSO別）[円/kW・30分],1.01,0,0,0,0,0,0,0.3,0,0.57
20260601B01,落札量合計（TSO別）[MW],10,0,0,0,0,0,0,16,0,26
20260601B01,（内訳）自エリアからの落札量[MW],10,0,0,0,0,0,0,16,0,26
20260601B02,募集量（TSO別）[MW],3,0,0,0,0,0,1,15,0,19
20260601B02,応札量合計（電源属地別）[MW],64,19,67.772,0,0,0,5,45,20,220.772
20260601B02,落札量合計（電源属地別）[MW],0,0,5,0,0,0,0,14,0,19
20260601B02,応札件数（電源属地別）[件],2,1,2,0,0,0,1,2,1,9
20260601B02,落札件数（電源属地別）[件],0,0,1,0,0,0,0,1,0,2
20260601B02,最高落札価格（電源属地別）[円/kW・30分],0,0,2.04,0,0,0,0,0.3,0,2.04
20260601B02,最低落札価格（電源属地別）[円/kW・30分],0,0,2.04,0,0,0,0,0.3,0,0.3
20260601B02,平均落札価格（電源属地別）[円/kW・30分],0,0,2.04,0,0,0,0,0.3,0,0.76
20260601B02,最高落札価格（TSO別）[円/kW・30分],2.04,0,0,0,0,0,2.04,2.04,0,2.04
20260601B02,最低落札価格（TSO別）[円/kW・30分],2.04,0,0,0,0,0,2.04,0.3,0,0.3
20260601B02,平均落札価格（TSO別）[円/kW・30分],2.04,0,0,0,0,0,2.04,0.42,0,0.76
20260601B02,落札量合計（TSO別）[MW],3,0,0,0,0,0,1,15,0,19
20260601B02,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,14,0,14
20260601B03,募集量（TSO別）[MW],3,0,0,0,0,0,1,14,1,19
20260601B03,応札量合計（電源属地別）[MW],66,19,66.318,0,0,0,5,44,20,220.318
20260601B03,落札量合計（電源属地別）[MW],0,0,5,0,0,0,0,14,0,19
20260601B03,応札件数（電源属地別）[件],2,1,2,0,0,0,1,2,1,9
20260601B03,落札件数（電源属地別）[件],0,0,1,0,0,0,0,1,0,2
20260601B03,最高落札価格（電源属地別）[円/kW・30分],0,0,1.48,0,0,0,0,0.3,0,1.48
20260601B03,最低落札価格（電源属地別）[円/kW・30分],0,0,1.48,0,0,0,0,0.3,0,0.3
20260601B03,平均落札価格（電源属地別）[円/kW・30分],0,0,1.48,0,0,0,0,0.3,0,0.61
20260601B03,最高落札価格（TSO別）[円/kW・30分],1.48,0,0,0,0,0,1.48,0.3,1.48,1.48
20260601B03,最低落札価格（TSO別）[円/kW・30分],1.48,0,0,0,0,0,1.48,0.3,1.48,0.3
20260601B03,平均落札価格（TSO別）[円/kW・30分],1.48,0,0,0,0,0,1.48,0.3,1.48,0.61
20260601B03,落札量合計（TSO別）[MW],3,0,0,0,0,0,1,14,1,19
20260601B03,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,14,0,14
20260601B04,募集量（TSO別）[MW],3,0,0,0,0,0,1,13,1,18
20260601B04,応札量合計（電源属地別）[MW],54,18,80.304,0,0,0,5,43,20,220.304
20260601B04,落札量合計（電源属地別）[MW],0,0,5,0,0,0,0,13,0,18
20260601B04,応札件数（電源属地別）[件],1,1,2,0,0,0,1,2,1,8
20260601B04,落札件数（電源属地別）[件],0,0,1,0,0,0,0,1,0,2
20260601B04,最高落札価格（電源属地別）[円/kW・30分],0,0,1.33,0,0,0,0,0.3,0,1.33
20260601B04,最低落札価格（電源属地別）[円/kW・30分],0,0,1.33,0,0,0,0,0.3,0,0.3
20260601B04,平均落札価格（電源属地別）[円/kW・30分],0,0,1.33,0,0,0,0,0.3,0,0.59
20260601B04,最高落札価格（TSO別）[円/kW・30分],1.33,0,0,0,0,0,1.33,0.3,1.33,1.33
20260601B04,最低落札価格（TSO別）[円/kW・30分],1.33,0,0,0,0,0,1.33,0.3,1.33,0.3
20260601B04,平均落札価格（TSO別）[円/kW・30分],1.33,0,0,0,0,0,1.33,0.3,1.33,0.59
20260601B04,落札量合計（TSO別）[MW],3,0,0,0,0,0,1,13,1,18
20260601B04,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,13,0,13
20260601B05,募集量（TSO別）[MW],3,0,0,0,0,0,1,13,0,17
20260601B05,応札量合計（電源属地別）[MW],64,17,80.304,0,0,0,5,43,20,229.304
20260601B05,落札量合計（電源属地別）[MW],0,0,5,0,0,0,0,12,0,17
20260601B05,応札件数（電源属地別）[件],2,1,2,0,0,0,1,2,1,9
20260601B05,落札件数（電源属地別）[件],0,0,1,0,0,0,0,1,0,2
20260601B05,最高落札価格（電源属地別）[円/kW・30分],0,0,1.27,0,0,0,0,0.3,0,1.27
20260601B05,最低落札価格（電源属地別）[円/kW・30分],0,0,1.27,0,0,0,0,0.3,0,0.3
20260601B05,平均落札価格（電源属地別）[円/kW・30分],0,0,1.27,0,0,0,0,0.3,0,0.59
20260601B05,最高落札価格（TSO別）[円/kW・30分],1.27,0,0,0,0,0,1.27,1.27,0,1.27
20260601B05,最低落札価格（TSO別）[円/kW・30分],1.27,0,0,0,0,0,1.27,0.3,0,0.3
20260601B05,平均落札価格（TSO別）[円/kW・30分],1.27,0,0,0,0,0,1.27,0.37,0,0.59
20260601B05,落札量合計（TSO別）[MW],3,0,0,0,0,0,1,13,0,17
20260601B05,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,12,0,12
20260601B06,募集量（TSO別）[MW],3,0,0,0,0,0,1,12,0,16
20260601B06,応札量合計（電源属地別）[MW],65,16,77.38,0,0,0,5,42,20,225.38
20260601B06,落札量合計（電源属地別）[MW],0,0,5,0,0,0,0,11,0,16
20260601B06,応札件数（電源属地別）[件],2,1,2,0,0,0,1,3,1,10
20260601B06,落札件数（電源属地別）[件],0,0,1,0,0,0,0,1,0,2
20260601B06,最高落札価格（電源属地別）[円/kW・30分],0,0,1.34,0,0,0,0,0.3,0,1.34
20260601B06,最低落札価格（電源属地別）[円/kW・30分],0,0,1.34,0,0,0,0,0.3,0,0.3
20260601B06,平均落札価格（電源属地別）[円/kW・30分],0,0,1.34,0,0,0,0,0.3,0,0.63
20260601B06,最高落札価格（TSO別）[円/kW・30分],1.34,0,0,0,0,0,1.34,1.34,0,1.34
20260601B06,最低落札価格（TSO別）[円/kW・30分],1.34,0,0,0,0,0,1.34,0.3,0,0.3
20260601B06,平均落札価格（TSO別）[円/kW・30分],1.34,0,0,0,0,0,1.34,0.39,0,0.63
20260601B06,落札量合計（TSO別）[MW],3,0,0,0,0,0,1,12,0,16
20260601B06,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,11,0,11
20260601B07,募集量（TSO別）[MW],9,0,0,0,0,0,0,0,0,9
20260601B07,応札量合計（電源属地別）[MW],70,9,57.906,0,0,0,0,30,0,166.906
20260601B07,落札量合計（電源属地別）[MW],0,0,9,0,0,0,0,0,0,9
20260601B07,応札件数（電源属地別）[件],2,1,2,0,0,0,0,1,0,6
20260601B07,落札件数（電源属地別）[件],0,0,1,0,0,0,0,0,0,1
20260601B07,最高落札価格（電源属地別）[円/kW・30分],0,0,1.13,0,0,0,0,0,0,1.13
20260601B07,最低落札価格（電源属地別）[円/kW・30分],0,0,1.13,0,0,0,0,0,0,1.13
20260601B07,平均落札価格（電源属地別）[円/kW・30分],0,0,1.13,0,0,0,0,0,0,1.13
20260601B07,最高落札価格（TSO別）[円/kW・30分],1.13,0,0,0,0,0,0,0,0,1.13
20260601B07,最低落札価格（TSO別）[円/kW・30分],1.13,0,0,0,0,0,0,0,0,1.13
20260601B07,平均落札価格（TSO別）[円/kW・30分],1.13,0,0,0,0,0,0,0,0,1.13
20260601B07,落札量合計（TSO別）[MW],9,0,0,0,0,0,0,0,0,9
20260601B07,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,0,0,0
20260601B08,募集量（TSO別）[MW],9,0,0,0,0,0,0,0,0,9
20260601B08,応札量合計（電源属地別）[MW],54,9,44.998,0,0,0,0,30,0,137.998
20260601B08,落札量合計（電源属地別）[MW],0,0,9,0,0,0,0,0,0,9
20260601B08,応札件数（電源属地別）[件],1,1,2,0,0,0,0,2,0,6
20260601B08,落札件数（電源属地別）[件],0,0,1,0,0,0,0,0,0,1
20260601B08,最高落札価格（電源属地別）[円/kW・30分],0,0,1.33,0,0,0,0,0,0,1.33
20260601B08,最低落札価格（電源属地別）[円/kW・30分],0,0,1.33,0,0,0,0,0,0,1.33
20260601B08,平均落札価格（電源属地別）[円/kW・30分],0,0,1.33,0,0,0,0,0,0,1.33
20260601B08,最高落札価格（TSO別）[円/kW・30分],1.33,0,0,0,0,0,0,0,0,1.33
20260601B08,最低落札価格（TSO別）[円/kW・30分],1.33,0,0,0,0,0,0,0,0,1.33
20260601B08,平均落札価格（TSO別）[円/kW・30分],1.33,0,0,0,0,0,0,0,0,1.33
20260601B08,落札量合計（TSO別）[MW],9,0,0,0,0,0,0,0,0,9
20260601B08,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,0,0,0
20260601B09,募集量（TSO別）[MW],6,0,0,0,0,0,0,0,0,6
20260601B09,応札量合計（電源属地別）[MW],54,6,53.178,0,0,0,0,30,0,143.178
20260601B09,落札量合計（電源属地別）[MW],0,0,6,0,0,0,0,0,0,6
20260601B09,応札件数（電源属地別）[件],1,1,2,0,0,0,0,1,0,5
20260601B09,落札件数（電源属地別）[件],0,0,1,0,0,0,0,0,0,1
20260601B09,最高落札価格（電源属地別）[円/kW・30分],0,0,1.32,0,0,0,0,0,0,1.32
20260601B09,最低落札価格（電源属地別）[円/kW・30分],0,0,1.32,0,0,0,0,0,0,1.32
20260601B09,平均落札価格（電源属地別）[円/kW・30分],0,0,1.32,0,0,0,0,0,0,1.32
20260601B09,最高落札価格（TSO別）[円/kW・30分],1.32,0,0,0,0,0,0,0,0,1.32
20260601B09,最低落札価格（TSO別）[円/kW・30分],1.32,0,0,0,0,0,0,0,0,1.32
20260601B09,平均落札価格（TSO別）[円/kW・30分],1.32,0,0,0,0,0,0,0,0,1.32
20260601B09,落札量合計（TSO別）[MW],6,0,0,0,0,0,0,0,0,6
20260601B09,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,0,0,0
20260601B10,募集量（TSO別）[MW],6,0,0,0,0,0,0,0,0,6
20260601B10,応札量合計（電源属地別）[MW],65,6,33.066,0,0,0,0,30,0,134.066
20260601B10,落札量合計（電源属地別）[MW],0,0,6,0,0,0,0,0,0,6
20260601B10,応札件数（電源属地別）[件],2,1,2,0,0,0,0,1,0,6
20260601B10,落札件数（電源属地別）[件],0,0,1,0,0,0,0,0,0,1
20260601B10,最高落札価格（電源属地別）[円/kW・30分],0,0,1.4,0,0,0,0,0,0,1.4
20260601B10,最低落札価格（電源属地別）[円/kW・30分],0,0,1.4,0,0,0,0,0,0,1.4
20260601B10,平均落札価格（電源属地別）[円/kW・30分],0,0,1.4,0,0,0,0,0,0,1.4
20260601B10,最高落札価格（TSO別）[円/kW・30分],1.4,0,0,0,0,0,0,0,0,1.4
20260601B10,最低落札価格（TSO別）[円/kW・30分],1.4,0,0,0,0,0,0,0,0,1.4
20260601B10,平均落札価格（TSO別）[円/kW・30分],1.4,0,0,0,0,0,0,0,0,1.4
20260601B10,落札量合計（TSO別）[MW],6,0,0,0,0,0,0,0,0,6
20260601B10,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,0,0,0
20260601B11,募集量（TSO別）[MW],11,0,0,0,0,0,0,1,0,12
20260601B11,応札量合計（電源属地別）[MW],82,12,22.37,0,0,0,0,31,0,147.37
20260601B11,落札量合計（電源属地別）[MW],11,0,0,0,0,0,0,1,0,12
20260601B11,応札件数（電源属地別）[件],2,1,1,0,0,0,0,2,0,6
20260601B11,落札件数（電源属地別）[件],1,0,0,0,0,0,0,1,0,2
20260601B11,最高落札価格（電源属地別）[円/kW・30分],1.01,0,0,0,0,0,0,0.3,0,1.01
20260601B11,最低落札価格（電源属地別）[円/kW・30分],1.01,0,0,0,0,0,0,0.3,0,0.3
20260601B11,平均落札価格（電源属地別）[円/kW・30分],1.01,0,0,0,0,0,0,0.3,0,0.95
20260601B11,最高落札価格（TSO別）[円/kW・30分],1.01,0,0,0,0,0,0,0.3,0,1.01
20260601B11,最低落札価格（TSO別）[円/kW・30分],1.01,0,0,0,0,0,0,0.3,0,0.3
20260601B11,平均落札価格（TSO別）[円/kW・30分],1.01,0,0,0,0,0,0,0.3,0,0.95
20260601B11,落札量合計（TSO別）[MW],11,0,0,0,0,0,0,1,0,12
20260601B11,（内訳）自エリアからの落札量[MW],11,0,0,0,0,0,0,1,0,12
20260601B12,募集量（TSO別）[MW],25,0,0,0,0,1,4,13,0,43
20260601B12,応札量合計（電源属地別）[MW],175,43,66.508,0,0,0,5,43,0,332.508
20260601B12,落札量合計（電源属地別）[MW],25,0,0,0,0,0,4,13,0,42
20260601B12,応札件数（電源属地別）[件],3,2,2,0,0,0,1,3,0,11
20260601B12,落札件数（電源属地別）[件],1,0,0,0,0,0,1,2,0,4
20260601B12,最高落札価格（電源属地別）[円/kW・30分],0.39,0,0,0,0,0,0.39,0.3,0,0.39
20260601B12,最低落札価格（電源属地別）[円/kW・30分],0.39,0,0,0,0,0,0.39,0.3,0,0.3
20260601B12,平均落札価格（電源属地別）[円/kW・30分],0.39,0,0,0,0,0,0.39,0.3,0,0.36
20260601B12,最高落札価格（TSO別）[円/kW・30分],0.39,0,0,0,0,0,0.39,0.3,0,0.39
20260601B12,最低落札価格（TSO別）[円/kW・30分],0.39,0,0,0,0,0,0.39,0.3,0,0.3
20260601B12,平均落札価格（TSO別）[円/kW・30分],0.39,0,0,0,0,0,0.39,0.3,0,0.36
20260601B12,落札量合計（TSO別）[MW],25,0,0,0,0,0,4,13,0,42
20260601B12,（内訳）自エリアからの落札量[MW],25,0,0,0,0,0,4,13,0,42
20260601B13,募集量（TSO別）[MW],11,0,0,0,0,0,0,9,31,51
20260601B13,応札量合計（電源属地別）[MW],119,51,461.772,0,0,0,0,39,194,864.772
20260601B13,落札量合計（電源属地別）[MW],11,0,31,0,0,0,0,9,0,51
20260601B13,応札件数（電源属地別）[件],3,2,8,0,0,0,0,3,2,18
20260601B13,落札件数（電源属地別）[件],1,0,2,0,0,0,0,2,0,5
20260601B13,最高落札価格（電源属地別）[円/kW・30分],0.39,0,2.05,0,0,0,0,0.3,0,2.05
20260601B13,最低落札価格（電源属地別）[円/kW・30分],0.39,0,0.76,0,0,0,0,0.3,0,0.3
20260601B13,平均落札価格（電源属地別）[円/kW・30分],0.39,0,1.52,0,0,0,0,0.3,0,1.06
20260601B13,最高落札価格（TSO別）[円/kW・30分],0.39,0,0,0,0,0,0,0.3,2.05,2.05
20260601B13,最低落札価格（TSO別）[円/kW・30分],0.39,0,0,0,0,0,0,0.3,0.76,0.3
20260601B13,平均落札価格（TSO別）[円/kW・30分],0.39,0,0,0,0,0,0,0.3,1.52,1.06
20260601B13,落札量合計（TSO別）[MW],11,0,0,0,0,0,0,9,31,51
20260601B13,（内訳）自エリアからの落札量[MW],11,0,0,0,0,0,0,9,0,20
20260601B14,募集量（TSO別）[MW],37,0,0,16,0,0,1,15,100,169
20260601B14,応札量合計（電源属地別）[MW],120,169,438.766,0,0,0,51.484,45,100,924.25
20260601B14,落札量合計（電源属地別）[MW],15.392,0,41.414,0,0,0,0,15,97.194,169
20260601B14,応札件数（電源属地別）[件],3,3,7,0,0,0,1,2,1,17
20260601B14,落札件数（電源属地別）[件],1,0,1,0,0,0,0,1,1,4
20260601B14,最高落札価格（電源属地別）[円/kW・30分],0.39,0,1.15,0,0,0,0,0.3,2.23,2.23
20260601B14,最低落札価格（電源属地別）[円/kW・30分],0.39,0,1.15,0,0,0,0,0.3,2.23,0.3
20260601B14,平均落札価格（電源属地別）[円/kW・30分],0.39,0,1.15,0,0,0,0,0.3,2.23,1.63
20260601B14,最高落札価格（TSO別）[円/kW・30分],1.15,0,0,1.15,0,0,1.15,0.3,2.23,2.23
20260601B14,最低落札価格（TSO別）[円/kW・30分],0.39,0,0,1.15,0,0,1.15,0.3,1.15,0.3
20260601B14,平均落札価格（TSO別）[円/kW・30分],0.83,0,0,1.15,0,0,1.15,0.3,2.2,1.63
20260601B14,落札量合計（TSO別）[MW],37,0,0,16,0,0,1,15,100,169
20260601B14,（内訳）自エリアからの落札量[MW],15.392,0,0,0,0,0,0,15,97.194,127.586
