H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202607,二次調整力2,48
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20260701B01,募集量（TSO別）[MW],49,138,0,92,29,26,76,30,113,553
20260701B01,応札量合計（電源属地別）[MW],72.99,50,1700.142,742.486,177.452,0,205.204,95,316.99,3360.264
20260701B01,落札量合計（電源属地別）[MW],72.74,50,506.654,127.679,121,0,205.204,86,204.652,1373.929
20260701B01,応札件数（電源属地別）[件],4,1,18,3,3,0,5,5,6,45
20260701B01,落札件数（電源属地別）[件],3,1,15,3,3,0,5,5,5,40
20260701B01,最高落札価格（電源属地別）[円/kW・30分],7.9,5.59,2.82,3.48,0.39,0,2.13,1.9,2.64,7.9
20260701B01,最低落札価格（電源属地別）[円/kW・30分],1.01,5.59,0.4,3.02,0.39,0,0.39,0.38,0.39,0.38
20260701B01,平均落札価格（電源属地別）[円/kW・30分],1.55,5.59,1.39,3.08,0.39,0,1.24,0.98,2.19,1.69
20260701B01,最高落札価格（TSO別）[円/kW・30分],7.9,5.59,2.82,3.48,0.39,0.39,2.13,1.9,2.64,7.9
20260701B01,最低落札価格（TSO別）[円/kW・30分],1.01,0.4,0.4,3.02,0.39,0.39,0.39,0.38,0.39,0.38
20260701B01,平均落札価格（TSO別）[円/kW・30分],1.55,1.95,1.68,3.08,0.39,0.39,1.24,0.98,2.19,1.69
20260701B01,落札量合計（TSO別）[MW],72.74,172,384.654,127.679,95,26,205.204,86,204.652,1373.929
20260701B01,（内訳）自エリアからの落札量[MW],72.74,50,384.654,127.679,95,0,205.204,86,204.652,1225.929
20260701B02,募集量（TSO別）[MW],49,138,0,92,29,26,76,30,113,553
20260701B02,応札量合計（電源属地別）[MW],93.26,50,1413.595,742.486,177.484,0,205.204,95,277.99,3055.019
20260701B02,落札量合計（電源属地別）[MW],93,50,571.04,127.679,151.484,0,158.312,82,208,1441.515
20260701B02,応札件数（電源属地別）[件],5,1,22,3,3,0,5,5,6,50
20260701B02,落札件数（電源属地別）[件],4,1,14,3,3,0,5,4,5,39
20260701B02,最高落札価格（電源属地別）[円/kW・30分],7.9,5.69,2.51,3.38,0.39,0,2.13,1.8,1.74,7.9
20260701B02,最低落札価格（電源属地別）[円/kW・30分],1.01,5.69,0.39,2.95,0.39,0,0.39,0.38,0.39,0.38
20260701B02,平均落札価格（電源属地別）[円/kW・30分],2.92,5.69,0.87,3.01,0.39,0,1.21,1.03,1.52,1.45
