H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202603,一次オフライン,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20260301B01,募集量（TSO別）[MW],41,83,165,146,47,174,159,16,127,958
20260301B01,応札量合計（電源属地別）[MW],5.908,1.35,40.436,9.303,0,1.87,0,0,14.216,73.083
20260301B01,落札量合計（電源属地別）[MW],5,1.35,40.436,9.303,0,1.87,0,0,12.27,70.229
20260301B01,応札件数（電源属地別）[件],3,1,21,5,0,1,0,0,8,39
20260301B01,落札件数（電源属地別）[件],3,1,21,5,0,1,0,0,7,38
20260301B01,最高落札価格（電源属地別）[円/kW・30分],3,19.51,19.51,19.48,0,18.97,0,0,19.51,19.51
20260301B01,最低落札価格（電源属地別）[円/kW・30分],2.5,19.51,9.26,0.33,0,18.97,0,0,0.33,0.33
20260301B01,平均落札価格（電源属地別）[円/kW・30分],2.81,19.51,18.21,15.13,0,18.97,0,0,15.79,16.33
20260301B01,最高落札価格（TSO別）[円/kW・30分],3,19.51,19.51,0,0,0,19.48,0,19.51,19.51
20260301B01,最低落札価格（TSO別）[円/kW・30分],2.5,19.51,9.26,0,0,0,0.33,0,0.33,0.33
20260301B01,平均落札価格（TSO別）[円/kW・30分],2.81,19.51,18.21,0,0,0,15.78,0,15.79,16.33
20260301B01,落札量合計（TSO別）[MW],5,1.35,40.436,0,0,0,11.173,0,12.27,70.229
20260301B01,（内訳）自エリアからの落札量[MW],5,1.35,40.436,0,0,0,0,0,12.27,59.056
20260301B02,募集量（TSO別）[MW],37,78,156,140,46,170,157,18,130,932
20260301B02,応札量合計（電源属地別）[MW],5.908,1.35,52.558,19.581,0,13.466,2.8,1.93,14.216,111.809
20260301B02,落札量合計（電源属地別）[MW],3,1.35,52.558,19.581,0,13.466,2.8,1.93,14.216,108.901
20260301B02,応札件数（電源属地別）[件],3,1,27,10,0,7,2,1,8,59
20260301B02,落札件数（電源属地別）[件],2,1,27,10,0,7,2,1,8,58
20260301B02,最高落札価格（電源属地別）[円/kW・30分],2.5,19.51,19.51,19.51,0,19.51,19.51,19.5,19.51,19.51
20260301B02,最低落札価格（電源属地別）[円/kW・30分],2,19.51,0.73,0.33,0,5.6,19.2,19.5,0.33,0.33
20260301B02,平均落札価格（電源属地別）[円/kW・30分],2.17,19.51,17.22,17.27,0,16.86,19.4,19.5,16.15,16.75
20260301B02,最高落札価格（TSO別）[円/kW・30分],2.5,19.51,19.51,0,0,19.51,0,0,19.51,19.51
20260301B02,最低落札価格（TSO別）[円/kW・30分],2,19.51,0.73,0,0,0.33,0,0,0.33,0.33
20260301B02,平均落札価格（TSO別）[円/kW・30分],2.17,19.51,17.22,0,0,16.48,0,0,17.59,16.75
20260301B02,落札量合計（TSO別）[MW],3,1.35,52.558,0,0,24.861,0,0,27.132,108.901
20260301B02,（内訳）自エリアからの落札量[MW],3,1.35,52.558,0,0,11.487,0,0,14.216,82.611
20260301B03,募集量（TSO別）[MW],44,198,236,175,61,235,168,35,156,1308
20260301B03,応札量合計（電源属地別）[MW],5.908,1.35,58.727,23.557,0,13.466,2.8,1.93,14.216,121.954
20260301B03,落札量合計（電源属地別）[MW],3.958,1.35,58.727,23.557,0,13.466,2.8,1.93,14.216,120.004
20260301B03,応札件数（電源属地別）[件],3,1,32,12,0,7,2,1,8,66
20260301B03,落札件数（電源属地別）[件],2,1,32,12,0,7,2,1,8,65
20260301B03,最高落札価格（電源属地別）[円/kW・30分],9.75,19.51,19.51,19.51,0,19.51,19.51,19.5,19.51,19.51
20260301B03,最低落札価格（電源属地別）[円/kW・30分],5,19.51,0.73,0.33,0,5.6,19.2,19.5,0.33,0.33
20260301B03,平均落札価格（電源属地別）[円/kW・30分],7.39,19.51,17.23,17.85,0,17.59,19.4,19.5,16.75,17.13
20260301B03,最高落札価格（TSO別）[円/kW・30分],9.75,19.51,19.51,19.51,0,19.51,0,19.5,19.51,19.51
20260301B03,最低落札価格（TSO別）[円/kW・30分],5,19.51,0.73,19.47,0,0.33,0,19.5,0.33,0.33
20260301B03,平均落札価格（TSO別）[円/kW・30分],7.39,19.51,17.23,19.48,0,15.93,0,19.5,17.06,17.13
20260301B03,落札量合計（TSO別）[MW],3.958,1.35,58.727,20,0,18.023,0,1.93,16.016,120.004
20260301B03,（内訳）自エリアからの落札量[MW],3.958,1.35,58.727,20,0,13.466,0,1.93,14.216,113.647
20260301B04,募集量（TSO別）[MW],47,201,226,181,61,263,184,48,206,1417
20260301B04,応札量合計（電源属地別）[MW],3.918,0,60.247,19.658,0,9.746,2.8,1.93,16.369,114.668
20260301B04,落札量合計（電源属地別）[MW],0,0,60.247,19.658,0,9.746,2.8,1.93,16.369,110.75
20260301B04,応札件数（電源属地別）[件],2,0,33,10,0,5,2,1,9,62
20260301B04,落札件数（電源属地別）[件],0,0,33,10,0,5,2,1,9,60
20260301B04,最高落札価格（電源属地別）[円/kW・30分],0,0,19.51,19.51,0,19.51,19.51,19.5,19.51,19.51
20260301B04,最低落札価格（電源属地別）[円/kW・30分],0,0,0.73,19.47,0,5.6,19.2,19.5,18.2,0.73
20260301B04,平均落札価格（電源属地別）[円/kW・30分],0,0,17.29,19.48,0,16.86,19.4,19.5,19.3,18.03
20260301B04,最高落札価格（TSO別）[円/kW・30分],0,0,19.51,19.51,0,19.51,19.51,19.5,19.51,19.51
20260301B04,最低落札価格（TSO別）[円/kW・30分],0,0,0.73,19.47,0,5.6,19.2,19.5,18.2,0.73
20260301B04,平均落札価格（TSO別）[円/kW・30分],0,0,17.29,19.48,0,16.86,19.4,19.5,19.3,18.03
20260301B04,落札量合計（TSO別）[MW],0,0,60.247,19.658,0,9.746,2.8,1.93,16.369,110.75
20260301B04,（内訳）自エリアからの落札量[MW],0,0,60.247,19.658,0,9.746,2.8,1.93,16.369,110.75
20260301B05,募集量（TSO別）[MW],47,306,213,182,62,227,175,49,193,1454
20260301B05,応札量合計（電源属地別）[MW],5.908,1.35,56.251,17.678,0,5.808,2.8,1.93,17.854,109.579
20260301B05,落札量合計（電源属地別）[MW],1.95,1.35,56.251,0,0,5.808,2.8,1.93,17.854,87.943
20260301B05,応札件数（電源属地別）[件],3,1,31,9,0,3,2,1,10,60
20260301B05,落札件数（電源属地別）[件],1,1,31,0,0,3,2,1,10,49
20260301B05,最高落札価格（電源属地別）[円/kW・30分],2.5,19.51,19.51,0,0,19.51,19.51,19.5,19.51,19.51
20260301B05,最低落札価格（電源属地別）[円/kW・30分],2.5,19.51,0.73,0,0,19.47,19.2,19.5,18.2,0.73
20260301B05,平均落札価格（電源属地別）[円/kW・30分],2.5,19.51,17.13,0,0,19.49,19.4,19.5,19.32,17.57
20260301B05,最高落札価格（TSO別）[円/kW・30分],2.5,19.51,19.51,0,0,19.51,19.51,19.5,19.51,19.51
20260301B05,最低落札価格（TSO別）[円/kW・30分],2.5,19.51,0.73,0,0,19.47,19.2,19.5,18.2,0.73
20260301B05,平均落札価格（TSO別）[円/kW・30分],2.5,19.51,17.13,0,0,19.49,19.4,19.5,19.32,17.57
20260301B05,落札量合計（TSO別）[MW],1.95,1.35,56.251,0,0,5.808,2.8,1.93,17.854,87.943
20260301B05,（内訳）自エリアからの落札量[MW],1.95,1.35,56.251,0,0,5.808,2.8,1.93,17.854,87.943
20260301B06,募集量（TSO別）[MW],50,239,211,156,65,217,172,36,174,1320
20260301B06,応札量合計（電源属地別）[MW],5.908,1.35,47.778,21.558,0,13.466,2.8,1.93,19.844,114.634
20260301B06,落札量合計（電源属地別）[MW],0,1.35,47.778,21.558,0,13.466,2.8,1.93,19.844,108.726
20260301B06,応札件数（電源属地別）[件],3,1,27,11,0,7,2,1,11,63
20260301B06,落札件数（電源属地別）[件],0,1,27,11,0,7,2,1,11,60
20260301B06,最高落札価格（電源属地別）[円/kW・30分],0,19.51,19.51,19.51,0,19.51,19.51,19.5,19.51,19.51
20260301B06,最低落札価格（電源属地別）[円/kW・30分],0,19.51,0.73,19.47,0,5.6,19.2,19.5,0.33,0.33
20260301B06,平均落札価格（電源属地別）[円/kW・30分],0,19.51,16.78,19.48,0,17.59,19.4,19.5,17.41,17.68
20260301B06,最高落札価格（TSO別）[円/kW・30分],0,19.51,19.51,19.51,0,19.51,19.51,19.5,19.51,19.51
20260301B06,最低落札価格（TSO別）[円/kW・30分],0,19.51,0.73,19.47,0,5.6,19.2,19.5,0.33,0.33
20260301B06,平均落札価格（TSO別）[円/kW・30分],0,19.51,16.78,19.48,0,17.74,19.32,19.5,17.41,17.68
20260301B06,落札量合計（TSO別）[MW],0,1.35,47.778,21.558,0,14.617,1.649,1.93,19.844,108.726
20260301B06,（内訳）自エリアからの落札量[MW],0,1.35,47.778,21.558,0,13.466,1.649,1.93,19.844,107.575
20260301B07,募集量（TSO別）[MW],48,99,197,149,68,204,168,21,135,1089
20260301B07,応札量合計（電源属地別）[MW],5.908,1.35,58.248,23.557,0,13.466,2.8,1.93,14.58,121.839
20260301B07,落札量合計（電源属地別）[MW],0,1.35,58.248,18.88,0,10.676,1,1.93,7.767,99.851
20260301B07,応札件数（電源属地別）[件],3,1,32,12,0,7,2,1,8,66
20260301B07,落札件数（電源属地別）[件],0,1,32,10,0,6,1,1,4,55
20260301B07,最高落札価格（電源属地別）[円/kW・30分],0,19.51,19.51,19.48,0,19.51,19.2,19.5,19.19,19.51
20260301B07,最低落札価格（電源属地別）[円/kW・30分],0,19.51,0.73,0.33,0,5.6,19.2,19.5,0.33,0.33
20260301B07,平均落札価格（電源属地別）[円/kW・30分],0,19.51,17.44,17.39,0,17.03,19.2,19.5,14.08,17.21
20260301B07,最高落札価格（TSO別）[円/kW・30分],0,19.51,19.51,0,0,19.51,0,19.5,19.2,19.51
20260301B07,最低落札価格（TSO別）[円/kW・30分],0,19.51,0.73,0,0,0.33,0,19.5,0.33,0.33
20260301B07,平均落札価格（TSO別）[円/kW・30分],0,19.51,17.44,0,0,17.26,0,19.5,14.66,17.21
20260301B07,落札量合計（TSO別）[MW],0,1.35,58.248,0,0,29.556,0,1.93,8.767,99.851
20260301B07,（内訳）自エリアからの落札量[MW],0,1.35,58.248,0,0,10.676,0,1.93,7.767,79.971
20260301B08,募集量（TSO別）[MW],60,95,218,157,59,201,172,28,137,1127
20260301B08,応札量合計（電源属地別）[MW],1.968,1.35,53.728,23.557,0,13.466,2.8,1.93,16.016,114.815
20260301B08,落札量合計（電源属地別）[MW],0,1.35,53.728,5.937,0,11.958,2.8,0,16.016,91.789
20260301B08,応札件数（電源属地別）[件],1,1,28,12,0,7,2,1,9,61
20260301B08,落札件数（電源属地別）[件],0,1,28,3,0,7,2,0,9,50
20260301B08,最高落札価格（電源属地別）[円/kW・30分],0,19.51,19.51,19.47,0,19.51,19.51,0,19.51,19.51
20260301B08,最低落札価格（電源属地別）[円/kW・30分],0,19.51,0.73,0.33,0,5.6,19.2,0,0.33,0.33
20260301B08,平均落札価格（電源属地別）[円/kW・30分],0,19.51,17.27,13.03,0,17.35,19.4,0,16.91,17.04
20260301B08,最高落札価格（TSO別）[円/kW・30分],0,19.51,19.51,0,0,19.51,19.51,0,19.51,19.51
20260301B08,最低落札価格（TSO別）[円/kW・30分],0,19.51,0.73,0,0,19.51,0.33,0,0.33,0.33
20260301B08,平均落札価格（TSO別）[円/kW・30分],0,19.51,17.27,0,0,19.51,15.03,0,16.42,17.04
20260301B08,落札量合計（TSO別）[MW],0,1.35,53.728,0,0,6.24,8.659,0,21.812,91.789
20260301B08,（内訳）自エリアからの落札量[MW],0,1.35,53.728,0,0,6.24,2.8,0,16.016,80.134
20260302B01,募集量（TSO別）[MW],41,83,165,146,47,174,159,16,127,958
20260302B01,応札量合計（電源属地別）[MW],5.908,1.35,25.411,9.303,0,1.87,0,0,14.216,58.058
20260302B01,落札量合計（電源属地別）[MW],1.95,1.35,25.411,1.999,0,0,0,0,1.99,32.7
20260302B01,応札件数（電源属地別）[件],3,1,13,5,0,1,0,0,8,31
20260302B01,落札件数（電源属地別）[件],1,1,13,1,0,0,0,0,1,17
20260302B01,最高落札価格（電源属地別）[円/kW・30分],2,19.51,19.51,0.33,0,0,0,0,0.33,19.51
20260302B01,最低落札価格（電源属地別）[円/kW・30分],2,19.51,18,0.33,0,0,0,0,0.33,0.33
20260302B01,平均落札価格（電源属地別）[円/kW・30分],2,19.51,19.39,0.33,0,0,0,0,0.33,16.03
20260302B01,最高落札価格（TSO別）[円/kW・30分],2,19.51,19.51,0,0,0.33,0,0,0.33,19.51
20260302B01,最低落札価格（TSO別）[円/kW・30分],2,19.51,18,0,0,0.33,0,0,0.33,0.33
20260302B01,平均落札価格（TSO別）[円/kW・30分],2,19.51,19.39,0,0,0.33,0,0,0.33,16.03
20260302B01,落札量合計（TSO別）[MW],1.95,1.35,25.411,0,0,1.999,0,0,1.99,32.7
20260302B01,（内訳）自エリアからの落札量[MW],1.95,1.35,25.411,0,0,0,0,0,1.99,30.701
20260302B02,募集量（TSO別）[MW],37,78,156,140,46,170,157,18,130,932
20260302B02,応札量合計（電源属地別）[MW],5.908,1.35,52.558,19.581,0,13.466,2.8,1.93,14.216,111.809
20260302B02,落札量合計（電源属地別）[MW],3,1.35,52.558,1.999,0,9.676,0,0,7.342,75.925
20260302B02,応札件数（電源属地別）[件],3,1,27,10,0,7,2,1,8,59
20260302B02,落札件数（電源属地別）[件],2,1,27,1,0,5,0,0,4,40
20260302B02,最高落札価格（電源属地別）[円/kW・30分],2,19.51,19.51,0.33,0,18.99,0,0,18,19.51
20260302B02,最低落札価格（電源属地別）[円/kW・30分],2,19.51,0.73,0.33,0,5.6,0,0,0.33,0.33
20260302B02,平均落札価格（電源属地別）[円/kW・30分],2,19.51,17.22,0.33,0,15.82,0,0,13.15,15.64
20260302B02,最高落札価格（TSO別）[円/kW・30分],2,19.51,19.51,0,0,0,0.33,0,18.99,19.51
20260302B02,最低落札価格（TSO別）[円/kW・30分],2,19.51,0.73,0,0,0,0.33,0,0.33,0.33
20260302B02,平均落札価格（TSO別）[円/kW・30分],2,19.51,17.22,0,0,0,0.33,0,14.67,15.64
20260302B02,落札量合計（TSO別）[MW],3,1.35,52.558,0,0,0,1.999,0,17.018,75.925
20260302B02,（内訳）自エリアからの落札量[MW],3,1.35,52.558,0,0,0,0,0,7.342,64.25
20260302B03,募集量（TSO別）[MW],44,198,236,175,61,235,168,35,156,1308
20260302B03,応札量合計（電源属地別）[MW],5.908,3.25,61.631,23.557,0,13.466,2.8,1.93,14.216,126.758
20260302B03,落札量合計（電源属地別）[MW],0,3.25,61.631,23.557,0,13.466,2.8,1.93,14.216,120.85
20260302B03,応札件数（電源属地別）[件],3,2,32,12,0,7,2,1,8,67
20260302B03,落札件数（電源属地別）[件],0,2,32,12,0,7,2,1,8,64
20260302B03,最高落札価格（電源属地別）[円/kW・30分],0,19.51,19.51,19.51,0,19.51,19.51,19.5,19.51,19.51
20260302B03,最低落札価格（電源属地別）[円/kW・30分],0,0.36,0.73,0.33,0,5.6,19.2,19.5,0.33,0.33
20260302B03,平均落札価格（電源属地別）[円/kW・30分],0,8.31,17.34,17.85,0,17.59,19.4,19.5,16.75,17.24
20260302B03,最高落札価格（TSO別）[円/kW・30分],0,19.51,19.51,0,0,19.51,19.51,19.5,19.51,19.51
20260302B03,最低落札価格（TSO別）[円/kW・30分],0,0.36,0.73,0,0,0.33,19.2,19.5,0.33,0.33
20260302B03,平均落札価格（TSO別）[円/kW・30分],0,8.31,17.34,0,0,17.76,19.4,19.5,16.75,17.24
20260302B03,落札量合計（TSO別）[MW],0,3.25,61.631,0,0,37.023,2.8,1.93,14.216,120.85
20260302B03,（内訳）自エリアからの落札量[MW],0,3.25,61.631,0,0,13.466,2.8,1.93,14.216,97.293
20260302B04,募集量（TSO別）[MW],47,201,226,181,61,263,184,48,206,1417
20260302B04,応札量合計（電源属地別）[MW],3.918,0,63.151,19.658,0,9.746,4.768,1.93,16.369,119.54
20260302B04,落札量合計（電源属地別）[MW],0,0,63.151,19.658,0,9.746,4.768,1.93,16.369,115.622
20260302B04,応札件数（電源属地別）[件],2,0,33,10,0,5,3,1,9,63
20260302B04,落札件数（電源属地別）[件],0,0,33,10,0,5,3,1,9,61
20260302B04,最高落札価格（電源属地別）[円/kW・30分],0,0,19.51,19.51,0,19.51,19.51,19.5,19.51,19.51
20260302B04,最低落札価格（電源属地別）[円/kW・30分],0,0,0.73,19.47,0,5.6,11.55,19.5,19,0.73
20260302B04,平均落札価格（電源属地別）[円/kW・30分],0,0,17.39,19.48,0,16.86,16.16,19.5,19.44,17.98
20260302B04,最高落札価格（TSO別）[円/kW・30分],0,0,19.51,19.51,0,19.51,19.51,19.5,19.51,19.51
20260302B04,最低落札価格（TSO別）[円/kW・30分],0,0,0.73,19.47,0,5.6,11.55,19.5,19,0.73
20260302B04,平均落札価格（TSO別）[円/kW・30分],0,0,17.39,19.48,0,16.86,16.16,19.5,19.44,17.98
20260302B04,落札量合計（TSO別）[MW],0,0,63.151,19.658,0,9.746,4.768,1.93,16.369,115.622
20260302B04,（内訳）自エリアからの落札量[MW],0,0,63.151,19.658,0,9.746,4.768,1.93,16.369,115.622
20260302B05,募集量（TSO別）[MW],47,306,213,182,62,227,175,49,193,1454
20260302B05,応札量合計（電源属地別）[MW],5.908,1.35,57.355,19.658,0,5.808,4.772,1.93,19.941,116.722
20260302B05,落札量合計（電源属地別）[MW],3.94,1.35,57.355,19.658,0,5.808,4.772,1.93,19.941,114.754
20260302B05,応札件数（電源属地別）[件],3,1,30,10,0,3,3,1,11,62
20260302B05,落札件数（電源属地別）[件],2,1,30,10,0,3,3,1,11,61
20260302B05,最高落札価格（電源属地別）[円/kW・30分],4.49,19.51,19.51,19.51,0,19.51,19.51,19.5,19.51,19.51
20260302B05,最低落札価格（電源属地別）[円/kW・30分],2,19.51,0.73,19.47,0,19.47,19.2,19.5,19,0.73
20260302B05,平均落札価格（電源属地別）[円/kW・30分],3.26,19.51,17.18,19.48,0,19.49,19.45,19.5,19.46,17.77
20260302B05,最高落札価格（TSO別）[円/kW・30分],4.49,19.51,19.51,0,0,19.51,19.51,19.5,19.51,19.51
20260302B05,最低落札価格（TSO別）[円/kW・30分],2,19.51,0.73,0,0,19.47,19.2,19.5,19,0.73
20260302B05,平均落札価格（TSO別）[円/kW・30分],3.26,19.51,17.18,0,0,19.48,19.45,19.5,19.46,17.77
20260302B05,落札量合計（TSO別）[MW],3.94,1.35,57.355,0,0,25.466,4.772,1.93,19.941,114.754
20260302B05,（内訳）自エリアからの落札量[MW],3.94,1.35,57.355,0,0,5.808,4.772,1.93,19.941,95.096
20260302B06,募集量（TSO別）[MW],50,239,211,156,65,217,172,36,174,1320
20260302B06,応札量合計（電源属地別）[MW],5.908,1.35,50.682,21.558,0,13.466,4.768,1.93,20.042,119.704
20260302B06,落札量合計（電源属地別）[MW],0,1.35,50.682,21.558,0,13.466,4.768,1.93,20.042,113.796
20260302B06,応札件数（電源属地別）[件],3,1,27,11,0,7,3,1,11,64
20260302B06,落札件数（電源属地別）[件],0,1,27,11,0,7,3,1,11,61
20260302B06,最高落札価格（電源属地別）[円/kW・30分],0,19.51,19.51,19.51,0,19.51,19.51,19.5,19.51,19.51
20260302B06,最低落札価格（電源属地別）[円/kW・30分],0,19.51,0.73,19.47,0,5.6,11.55,19.5,0.33,0.33
20260302B06,平均落札価格（電源属地別）[円/kW・30分],0,19.51,16.93,19.48,0,17.59,16.16,19.5,17.55,17.64
20260302B06,最高落札価格（TSO別）[円/kW・30分],0,19.51,19.51,19.51,0,19.51,19.51,19.5,19.51,19.51
20260302B06,最低落札価格（TSO別）[円/kW・30分],0,19.51,0.73,19.47,0,5.6,11.55,19.5,0.33,0.33
20260302B06,平均落札価格（TSO別）[円/kW・30分],0,19.51,16.93,19.48,0,17.59,16.16,19.5,17.55,17.64
20260302B06,落札量合計（TSO別）[MW],0,1.35,50.682,21.558,0,13.466,4.768,1.93,20.042,113.796
20260302B06,（内訳）自エリアからの落札量[MW],0,1.35,50.682,21.558,0,13.466,4.768,1.93,20.042,113.796
20260302B07,募集量（TSO別）[MW],48,99,197,149,68,204,168,21,135,1089
20260302B07,応札量合計（電源属地別）[MW],5.908,1.35,61.152,23.557,0,13.466,4.772,1.93,9.291,121.426
20260302B07,落札量合計（電源属地別）[MW],0,1.35,61.152,23.557,0,13.466,4.772,1.93,9.291,115.518
20260302B07,応札件数（電源属地別）[件],3,1,32,12,0,7,3,1,5,64
20260302B07,落札件数（電源属地別）[件],0,1,32,12,0,7,3,1,5,61
20260302B07,最高落札価格（電源属地別）[円/kW・30分],0,19.51,19.51,19.51,0,19.51,19.51,19.5,19.51,19.51
20260302B07,最低落札価格（電源属地別）[円/kW・30分],0,19.51,0.73,0.33,0,5.6,19.2,19.5,0.33,0.33
20260302B07,平均落札価格（電源属地別）[円/kW・30分],0,19.51,17.54,17.81,0,17.54,19.45,19.5,15.33,17.55
20260302B07,最高落札価格（TSO別）[円/kW・30分],0,19.51,19.51,0,19.51,19.51,0,19.5,19.51,19.51
20260302B07,最低落札価格（TSO別）[円/kW・30分],0,19.51,0.73,0,19.2,0.33,0,19.5,0.33,0.33
20260302B07,平均落札価格（TSO別）[円/kW・30分],0,19.51,17.54,0,19.44,17.71,0,19.5,15.51,17.55
