H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202604,三次調整力1,48
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20260401B01,募集量（TSO別）[MW],239,100,954,0,90,496,205,79,321,2484
20260401B01,応札量合計（電源属地別）[MW],126.26,430,1658.984,1877.5,411.826,168.99,186.188,137,350,5346.748
20260401B01,落札量合計（電源属地別）[MW],126.26,159,904.773,499.59,103,168.99,186.188,87,336,2570.801
20260401B01,応札件数（電源属地別）[件],2,2,20,16,3,1,4,7,6,61
20260401B01,落札件数（電源属地別）[件],2,2,15,9,3,1,4,4,6,46
20260401B01,最高落札価格（電源属地別）[円/kW・30分],14.7,4.21,2.27,3.45,0.39,0.39,2.13,1.08,5.56,14.7
20260401B01,最低落札価格（電源属地別）[円/kW・30分],1.01,3.34,0.83,0.39,0.39,0.39,0.39,0.38,3.91,0.38
20260401B01,平均落札価格（電源属地別）[円/kW・30分],6.03,3.83,1.42,0.75,0.39,0.39,1.15,0.44,4.86,1.96
20260401B01,最高落札価格（TSO別）[円/kW・30分],14.7,4.21,2.27,3.45,0.39,2.13,2.13,1.08,5.56,14.7
20260401B01,最低落札価格（TSO別）[円/kW・30分],1.01,3.34,0.39,0.39,0.39,0.39,0.39,0.38,3.91,0.38
20260401B01,平均落札価格（TSO別）[円/kW・30分],6.03,3.83,1.37,0.78,0.39,0.43,1.13,0.44,4.86,1.96
20260401B01,落札量合計（TSO別）[MW],126.26,159,954,450.363,103,173.202,181.976,87,336,2570.801
20260401B01,（内訳）自エリアからの落札量[MW],126.26,159,904.773,450.363,103,168.99,181.976,87,336,2517.362
20260401B02,募集量（TSO別）[MW],239,100,954,0,90,496,205,79,321,2484
20260401B02,応札量合計（電源属地別）[MW],49.99,430,2093.142,2218.786,392.938,168.228,186.188,137,350,6026.272
20260401B02,落札量合計（電源属地別）[MW],49.99,159,788.811,788.633,103,168.228,186.188,87,336,2666.85
20260401B02,応札件数（電源属地別）[件],2,2,19,24,3,1,4,7,6,68
20260401B02,落札件数（電源属地別）[件],2,2,13,11,3,1,4,4,6,46
20260401B02,最高落札価格（電源属地別）[円/kW・30分],12,4.57,2.86,2.28,0.39,0.39,2.13,1.08,4.1,12
20260401B02,最低落札価格（電源属地別）[円/kW・30分],1.01,3.48,0.75,0.52,0.39,0.39,0.39,0.38,2.45,0.38
20260401B02,平均落札価格（電源属地別）[円/kW・30分],1.45,4.09,1.85,0.97,0.39,0.39,1.15,0.44,3.4,1.67
20260401B02,最高落札価格（TSO別）[円/kW・30分],12,4.57,2.86,2.28,0.39,2.13,2.13,1.08,4.1,12
20260401B02,最低落札価格（TSO別）[円/kW・30分],1.01,3.48,0.52,0.52,0.39,0.39,0.39,0.38,2.45,0.38
20260401B02,平均落札価格（TSO別）[円/kW・30分],1.45,4.09,1.7,0.97,0.39,0.43,1.13,0.44,3.4,1.67
20260401B02,落札量合計（TSO別）[MW],49.99,159,954,623.444,103,172.44,181.976,87,336,2666.85
20260401B02,（内訳）自エリアからの落札量[MW],49.99,159,788.811,623.444,103,168.228,181.976,87,336,2497.449
20260401B03,募集量（TSO別）[MW],243,100,954,0,90,496,205,79,317,2484
20260401B03,応札量合計（電源属地別）[MW],284.25,430,2194.508,2458.586,109.81,168.386,214.384,137,350,6346.924
20260401B03,落札量合計（電源属地別）[MW],243,159,817.954,1069.4,48,41.885,119.222,42,138,2678.461
20260401B03,応札件数（電源属地別）[件],4,2,21,23,3,1,5,7,6,72
20260401B03,落札件数（電源属地別）[件],4,2,14,13,3,1,4,4,5,50
20260401B03,最高落札価格（電源属地別）[円/kW・30分],14.7,6.85,5.53,4.76,2.71,0.39,2.13,2.15,3.03,14.7
20260401B03,最低落札価格（電源属地別）[円/kW・30分],1.01,4.36,0.39,0.39,1.92,0.39,0.39,0.38,1.39,0.38
20260401B03,平均落札価格（電源属地別）[円/kW・30分],1.59,5.75,1.97,2.68,2.25,0.39,1.02,0.72,2.36,2.38
20260401B03,最高落札価格（TSO別）[円/kW・30分],14.7,6.85,5.53,4.76,2.74,4.76,4.76,4.76,4.76,14.7
20260401B03,最低落札価格（TSO別）[円/kW・30分],1.01,4.36,0.39,0.39,0.39,0.39,0.39,0.38,1.39,0.38
20260401B03,平均落札価格（TSO別）[円/kW・30分],1.59,5.75,2.09,2.47,2.02,1.93,2.23,2.27,3.13,2.38
20260401B03,落札量合計（TSO別）[MW],243,159,954,113.249,91,496,218.212,87,317,2678.461
20260401B03,（内訳）自エリアからの落札量[MW],243,159,817.954,113.249,48,41.885,117.212,42,138,1720.3
20260401B04,募集量（TSO別）[MW],245,99,951,0,84,492,205,79,321,2476
20260401B04,応札量合計（電源属地別）[MW],246.99,430,2601.404,2472.792,73.906,156.122,186.188,136,350,6653.402
20260401B04,落札量合計（電源属地別）[MW],246.99,159,1215.442,1299.711,48,41.885,119.222,42,159,3331.25
20260401B04,応札件数（電源属地別）[件],3,2,25,21,1,1,4,7,6,70
20260401B04,落札件数（電源属地別）[件],3,2,15,13,1,1,4,4,5,48
20260401B04,最高落札価格（電源属地別）[円/kW・30分],12,6.54,5.11,4.21,2.23,0.39,2.13,2.44,3.29,12
20260401B04,最低落札価格（電源属地別）[円/kW・30分],1.01,4.24,0.39,0.39,2.23,0.39,0.39,0.38,1.64,0.38
20260401B04,平均落札価格（電源属地別）[円/kW・30分],1.33,5.53,2.63,2.81,2.23,0.39,1.02,0.77,2.85,2.64
20260401B04,最高落札価格（TSO別）[円/kW・30分],12,6.54,5.11,4.21,2.43,4.21,2.4,4.21,3.84,12
20260401B04,最低落札価格（TSO別）[円/kW・30分],1.01,4.24,0.39,2.3,2.23,0.39,0.39,0.38,1.64,0.38
20260401B04,平均落札価格（TSO別）[円/kW・30分],1.33,5.53,2.63,2.65,2.29,2.76,1.63,2.07,2.95,2.64
20260401B04,落札量合計（TSO別）[MW],246.99,159,1215.442,484.606,91,492,220.212,86,336,3331.25
20260401B04,（内訳）自エリアからの落札量[MW],246.99,159,1215.442,484.606,48,41.885,119.222,42,159,2516.145
20260401B05,募集量（TSO別）[MW],245,99,954,0,85,496,205,79,321,2484
20260401B05,応札量合計（電源属地別）[MW],288.25,430,2601.188,2473.792,4.05,111.182,181.152,135,350,6574.614
20260401B05,落札量合計（電源属地別）[MW],245,159,1218.466,1348.468,4.05,41.885,118.222,42,159,3336.091
20260401B05,応札件数（電源属地別）[件],4,2,25,21,1,1,4,7,7,72
20260401B05,落札件数（電源属地別）[件],4,2,15,13,1,1,4,4,6,50
20260401B05,最高落札価格（電源属地別）[円/kW・30分],14.7,6.23,4.82,4.51,2.54,0.39,2.13,2.75,4.1,14.7
20260401B05,最低落札価格（電源属地別）[円/kW・30分],1.01,4.12,0.39,0.39,2.54,0.39,0.39,0.38,2.45,0.38
20260401B05,平均落札価格（電源属地別）[円/kW・30分],1.5,5.3,2.47,3.03,2.54,0.39,1.01,0.83,3.65,2.72
20260401B05,最高落札価格（TSO別）[円/kW・30分],14.7,6.23,4.82,4.51,4.51,4.51,4.51,2.75,4.14,14.7
20260401B05,最低落札価格（TSO別）[円/kW・30分],1.01,4.12,0.39,2.49,2.49,0.39,0.39,0.38,2.45,0.38
20260401B05,平均落札価格（TSO別）[円/kW・30分],1.5,5.3,2.47,2.98,2.9,2.82,2.24,1.73,3.26,2.72
20260401B05,落札量合計（TSO別）[MW],245,159,1218.466,491.413,85,496,220.212,85,336,3336.091
20260401B05,（内訳）自エリアからの落札量[MW],245,159,1218.466,491.413,4.05,41.885,118.222,42,159,2479.036
20260401B06,募集量（TSO別）[MW],245,86,954,0,90,493,205,79,321,2473
20260401B06,応札量合計（電源属地別）[MW],22,430,2595.696,2477.592,19.174,0,34.484,137,348,6063.946
20260401B06,落札量合計（電源属地別）[MW],22,159,1220.032,1341.668,19.174,0,34.484,42,159,2997.358
20260401B06,応札件数（電源属地別）[件],1,2,25,21,1,0,1,7,7,65
20260401B06,落札件数（電源属地別）[件],1,2,15,13,1,0,1,4,5,42
20260401B06,最高落札価格（電源属地別）[円/kW・30分],1.01,5.31,4.14,3.73,2.61,0,1.56,2.82,5.19,5.31
20260401B06,最低落札価格（電源属地別）[円/kW・30分],1.01,3.77,0.39,0.8,2.61,0,1.56,0.38,3.54,0.38
20260401B06,平均落札価格（電源属地別）[円/kW・30分],1.01,4.63,2.13,2.44,2.61,0,1.56,0.84,4.72,2.51
20260401B06,最高落札価格（TSO別）[円/kW・30分],1.01,5.31,4.14,3.73,3.73,3.73,3.73,3.73,5.19,5.31
20260401B06,最低落札価格（TSO別）[円/kW・30分],1.01,3.77,0.39,1.87,1.9,0.8,1.56,0.38,1.9,0.38
20260401B06,平均落札価格（TSO別）[円/kW・30分],1.01,4.63,2.13,2.76,3.06,1.99,2.69,1.88,3.39,2.51
20260401B06,落札量合計（TSO別）[MW],22,159,1220.032,387.326,90,493,205,87,334,2997.358
20260401B06,（内訳）自エリアからの落札量[MW],22,159,1220.032,387.326,19.174,0,34.484,42,159,2043.016
20260401B07,募集量（TSO別）[MW],250,77,917,0,84,509,215,88,336,2476
20260401B07,応札量合計（電源属地別）[MW],52.05,430,2537.74,2476.592,72.59,0,92.989,141,342,6144.961
20260401B07,落札量合計（電源属地別）[MW],52.05,159,1221.59,1349.668,49,0,92.989,43,161,3128.297
20260401B07,応札件数（電源属地別）[件],2,2,25,21,1,0,4,5,7,67
20260401B07,落札件数（電源属地別）[件],2,2,15,13,1,0,4,3,6,46
