H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202605,複合商品,48
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20260501B01,募集量（TSO別）[MW],245,338,1128,105,86,391,240,86,311,2930
20260501B01,応札量合計（電源属地別）[MW],254.19,542.346,1880.783,849.744,45.946,83.852,258.383,149.473,325.573,4390.29
20260501B01,落札量合計（電源属地別）[MW],235.276,242.346,1484.301,208.638,45.946,64.069,255.423,149.473,302.573,2988.045
20260501B01,応札件数（電源属地別）[件],9,9,50,16,1,13,8,7,17,130
20260501B01,落札件数（電源属地別）[件],8,9,42,16,1,3,6,7,17,109
20260501B01,最高落札価格（電源属地別）[円/kW・30分],14.87,15,15,15,0.39,6.55,4.95,4.1,15,15
20260501B01,最低落札価格（電源属地別）[円/kW・30分],1.98,0.84,0.39,2.72,0.39,1.97,0.39,1.07,2.45,0.39
20260501B01,平均落札価格（電源属地別）[円/kW・30分],5.7,4.35,0.98,4.67,0.39,3.03,0.82,1.85,4.11,2.26
20260501B01,最高落札価格（TSO別）[円/kW・30分],14.87,15,15,15,14.8,6.55,2.72,2.72,15,15
20260501B01,最低落札価格（TSO別）[円/kW・30分],1.98,0.84,0.39,0.39,0.39,0.69,0.39,1.07,2.45,0.39
20260501B01,平均落札価格（TSO別）[円/kW・30分],5.62,4.37,1.02,5.27,2.12,1.93,0.76,1.48,4.11,2.26
20260501B01,落札量合計（TSO別）[MW],245,232.622,1301.709,105,84.141,391,240,86,302.573,2988.045
20260501B01,（内訳）自エリアからの落札量[MW],235.276,232.622,1301.709,80.694,45.946,64.069,198.965,78,302.573,2539.854
20260501B02,募集量（TSO別）[MW],246,338,1128,105,86,391,240,86,311,2931
20260501B02,応札量合計（電源属地別）[MW],82.458,542.346,2062.175,1073.144,0,189.85,258.413,149.473,396.539,4754.398
20260501B02,落札量合計（電源属地別）[MW],82.458,242.346,1466.689,338.195,0,170.426,258.413,113.473,165.539,2837.539
20260501B02,応札件数（電源属地別）[件],9,9,54,18,0,14,8,7,20,139
20260501B02,落札件数（電源属地別）[件],9,9,45,17,0,14,8,7,20,129
20260501B02,最高落札価格（電源属地別）[円/kW・30分],14.5,15,15,15,0,14.86,12.6,4.2,15,15
20260501B02,最低落札価格（電源属地別）[円/kW・30分],1.97,0.84,0.65,0.45,0,0.39,0.39,1.07,2.23,0.39
20260501B02,平均落札価格（電源属地別）[円/kW・30分],4.87,4.54,1.33,2.11,0,3.02,1.05,2.14,4.8,2.11
20260501B02,最高落札価格（TSO別）[円/kW・30分],14.5,15,15,15,3.23,14.86,1.22,2.15,15,15
20260501B02,最低落札価格（TSO別）[円/kW・30分],0.81,0.84,0.65,0.45,0.45,0.39,0.39,0.39,0.39,0.39
20260501B02,平均落札価格（TSO別）[円/kW・30分],4.29,4.36,1.38,6.16,1.44,2.08,0.72,1.06,2.91,2.11
20260501B02,落札量合計（TSO別）[MW],122.382,230.346,1256.173,87.408,77,391,240,86,347.23,2837.539
20260501B02,（内訳）自エリアからの落札量[MW],82.458,213.904,1256.173,50.786,0,151.185,191.759,42,165.539,2153.804
20260501B03,募集量（TSO別）[MW],249,338,1128,105,86,395,240,86,311,2938
20260501B03,応札量合計（電源属地別）[MW],203.558,542.346,2075.793,1204.442,0,145.334,302.967,147.543,383.328,5005.311
20260501B03,落札量合計（電源属地別）[MW],180.99,242.346,1501.456,353.893,0,145.334,287.389,125.759,170.328,3007.495
20260501B03,応札件数（電源属地別）[件],9,9,64,25,0,14,10,6,21,158
20260501B03,落札件数（電源属地別）[件],8,9,53,24,0,14,10,6,20,144
20260501B03,最高落札価格（電源属地別）[円/kW・30分],14.5,15,15,15,0,14.49,14.49,4.18,15,15
20260501B03,最低落札価格（電源属地別）[円/kW・30分],1.01,0.84,0.65,0.43,0,0.39,0.39,1.07,2.76,0.39
20260501B03,平均落札価格（電源属地別）[円/kW・30分],1.89,4.61,1.62,2.45,0,3.03,1.17,2.02,4.73,2.19
20260501B03,最高落札価格（TSO別）[円/kW・30分],14.5,15,15,15,3.23,14.49,2.13,4.18,15,15
20260501B03,最低落札価格（TSO別）[円/kW・30分],1.01,0.84,0.65,0.43,0.43,0.39,0.39,0.43,0.39,0.39
20260501B03,平均落札価格（TSO別）[円/kW・30分],1.89,4.61,1.7,6.87,1.76,1.84,0.76,1.74,2.77,2.19
20260501B03,落札量合計（TSO別）[MW],180.99,242.346,1318.864,101.106,77,395,240,86,366.189,3007.495
20260501B03,（内訳）自エリアからの落札量[MW],180.99,242.346,1318.864,55.106,0,145.334,205.177,56.216,170.328,2374.361
20260501B04,募集量（TSO別）[MW],250,338,1112,105,86,393,240,86,311,2921
20260501B04,応札量合計（電源属地別）[MW],205.558,542.346,2082.011,1274.742,0,106.28,253.405,147.543,383.328,4995.213
20260501B04,落札量合計（電源属地別）[MW],181.99,242.346,1360.813,353.893,0,106.28,253.405,147.543,136.95,2783.22
